datetime,number
2023-07-05 14:44:00,5
2023-07-05 14:47:00,4
2023-07-05 14:50:00,3
2023-07-05 14:53:00,9
2023-07-05 14:56:00,7
2023-07-05 14:59:00,5
2023-07-05 15:02:00,3
2023-07-05 15:05:00,7
2023-07-05 15:08:00,2
2023-07-05 15:11:00,9
2023-07-05 15:14:00,9
2023-07-05 15:17:00,7
2023-07-05 15:20:00,1
2023-07-05 15:23:00,8
2023-07-05 15:26:00,3
2023-07-05 15:29:00,8
2023-07-05 15:32:00,8
2023-07-05 15:35:00,3
2023-07-05 15:38:00,1
2023-07-05 15:41:00,5
2023-07-05 15:44:00,8
2023-07-05 15:47:00,6
2023-07-05 15:50:00,8
2023-07-05 15:53:00,3
2023-07-05 15:56:00,7
2023-07-05 15:59:00,9
2023-07-05 16:02:00,6
2023-07-05 16:05:00,5
2023-07-05 16:08:00,8
2023-07-05 16:11:00,7
2023-07-05 16:14:00,6
2023-07-05 16:17:00,6
2023-07-05 16:20:00,7
2023-07-05 16:23:00,9
2023-07-05 16:26:00,1
2023-07-05 16:29:00,1
2023-07-05 16:32:00,1
2023-07-05 16:35:00,9
2023-07-05 16:38:00,8
2023-07-05 16:41:00,7
2023-07-05 16:44:00,8
2023-07-05 16:47:00,4
2023-07-05 16:50:00,2
2023-07-05 16:53:00,1
2023-07-05 16:56:00,1
2023-07-05 16:59:00,6
2023-07-05 17:02:00,7
2023-07-05 17:05:00,1
2023-07-05 17:08:00,6
2023-07-05 17:11:00,4
2023-07-05 17:14:00,9
2023-07-05 17:17:00,8
2023-07-05 17:20:00,0
2023-07-05 17:23:00,5
2023-07-05 17:26:00,7
2023-07-05 17:29:00,9
2023-07-05 17:32:00,0
2023-07-05 17:35:00,2
2023-07-05 17:38:00,0
2023-07-05 17:41:00,9
2023-07-05 17:44:00,7
2023-07-05 17:47:00,8
2023-07-05 17:50:00,1
2023-07-05 17:53:00,1
2023-07-05 17:56:00,8
2023-07-05 17:59:00,2
2023-07-05 18:02:00,1
2023-07-05 18:05:00,1
2023-07-05 18:08:00,1
2023-07-05 18:11:00,6
2023-07-05 18:14:00,7
2023-07-05 18:17:00,3
2023-07-05 18:20:00,6
2023-07-05 18:23:00,2
2023-07-05 18:26:00,4
2023-07-05 18:29:00,8
2023-07-05 18:32:00,6
2023-07-05 18:35:00,8
2023-07-05 18:38:00,4
2023-07-05 18:41:00,3
2023-07-05 18:44:00,7
2023-07-05 18:47:00,6
2023-07-05 18:50:00,9
2023-07-05 18:53:00,4
2023-07-05 18:56:00,8
2023-07-05 18:59:00,7
2023-07-05 19:02:00,1
2023-07-05 19:05:00,9
2023-07-05 19:08:00,0
2023-07-05 19:11:00,2
2023-07-05 19:14:00,2
2023-07-05 19:17:00,6
2023-07-05 19:20:00,7
2023-07-05 19:23:00,3
2023-07-05 19:26:00,8
2023-07-05 19:29:00,6
2023-07-05 19:32:00,6
2023-07-05 19:35:00,8
2023-07-05 19:38:00,0
2023-07-05 19:41:00,8
2023-07-05 19:44:00,7
2023-07-05 19:47:00,6
2023-07-05 19:50:00,9
2023-07-05 19:53:00,3
2023-07-05 19:56:00,7
2023-07-05 19:59:00,5
2023-07-05 20:02:00,7
2023-07-05 20:05:00,9
2023-07-05 20:08:00,9
2023-07-05 20:11:00,6
2023-07-05 20:14:00,3
2023-07-05 20:17:00,8
2023-07-05 20:50:00,4
2023-07-05 20:53:00,9
2023-07-05 20:56:00,3
2023-07-05 20:59:00,6
2023-07-05 21:02:00,3
2023-07-05 21:05:00,2
2023-07-05 21:08:00,3
2023-07-05 21:11:00,3
2023-07-05 21:14:00,1
2023-07-05 21:17:00,8
2023-07-05 21:50:00,1
2023-07-05 21:53:00,8
2023-07-05 21:56:00,8
2023-07-05 21:59:00,4
2023-07-05 22:02:00,5
2023-07-05 22:05:00,2
2023-07-05 22:08:00,8
2023-07-05 22:11:00,1
2023-07-05 22:14:00,7
2023-07-05 22:17:00,7
2023-07-05 22:20:00,3
2023-07-05 22:23:00,4
2023-07-05 22:26:00,0
2023-07-05 22:29:00,6
2023-07-05 22:32:00,9
2023-07-05 22:35:00,1
2023-07-05 22:38:00,6
2023-07-05 22:41:00,1
2023-07-05 22:44:00,2
2023-07-05 22:47:00,6
2023-07-05 22:50:00,5
2023-07-05 22:53:00,4
2023-07-05 22:56:00,4
2023-07-05 22:59:00,9
2023-07-05 23:02:00,0
2023-07-05 23:05:00,7
2023-07-05 23:08:00,9
2023-07-05 23:11:00,9
2023-07-05 23:14:00,7
2023-07-05 23:17:00,1
2023-07-05 23:20:00,4
2023-07-05 23:23:00,3
2023-07-05 23:26:00,3
2023-07-05 23:29:00,8
2023-07-05 23:32:00,7
2023-07-05 23:35:00,8
2023-07-05 23:38:00,1
2023-07-05 23:41:00,4
2023-07-05 23:44:00,7
2023-07-05 23:47:00,8
2023-07-05 23:50:00,4
2023-07-05 23:53:00,6
2023-07-05 23:56:00,8
2023-07-05 23:59:00,3
2023-07-06 00:02:00,3
2023-07-06 00:05:00,1
2023-07-06 00:08:00,9
2023-07-06 00:11:00,2
2023-07-06 00:14:00,8
2023-07-06 00:17:00,4
2023-07-06 00:20:00,6
2023-07-06 00:23:00,4
2023-07-06 00:26:00,1
2023-07-06 00:29:00,8
2023-07-06 00:32:00,1
2023-07-06 00:35:00,1
2023-07-06 00:38:00,9
2023-07-06 00:41:00,2
2023-07-06 00:44:00,0
2023-07-06 00:47:00,2
2023-07-06 00:50:00,9
2023-07-06 00:53:00,2
2023-07-06 00:56:00,4
2023-07-06 00:59:00,8
2023-07-06 01:02:00,6
2023-07-06 01:05:00,4
2023-07-06 01:08:00,2
2023-07-06 01:11:00,8
2023-07-06 01:14:00,7
2023-07-06 01:17:00,1
2023-07-06 01:20:00,7
2023-07-06 01:23:00,9
2023-07-06 01:26:00,9
2023-07-06 01:29:00,9
2023-07-06 01:32:00,7
2023-07-06 01:35:00,6
2023-07-06 01:38:00,5
2023-07-06 01:41:00,2
2023-07-06 01:44:00,1
2023-07-06 01:47:00,3
2023-07-06 01:50:00,1
2023-07-06 01:53:00,8
2023-07-06 01:56:00,9
2023-07-06 01:59:00,4
2023-07-06 02:02:00,5
2023-07-06 02:05:00,9
2023-07-06 02:08:00,6
2023-07-06 02:11:00,6
2023-07-06 02:14:00,9
2023-07-06 02:17:00,3
2023-07-06 02:20:00,1
2023-07-06 02:23:00,1
2023-07-06 02:26:00,6
2023-07-06 02:29:00,2
2023-07-06 02:32:00,9
2023-07-06 02:35:00,3
2023-07-06 02:38:00,8
2023-07-06 02:41:00,3
2023-07-06 02:44:00,1
2023-07-06 02:47:00,5
2023-07-06 02:50:00,8
2023-07-06 02:53:00,9
2023-07-06 02:56:00,7
2023-07-06 02:59:00,7
2023-07-06 03:02:00,7
2023-07-06 03:05:00,3
2023-07-06 03:08:00,9
2023-07-06 03:11:00,2
2023-07-06 03:14:00,0
2023-07-06 03:17:00,6
2023-07-06 03:20:00,9
2023-07-06 03:23:00,9
2023-07-06 03:26:00,4
2023-07-06 03:29:00,5
2023-07-06 03:32:00,1
2023-07-06 03:35:00,2
2023-07-06 03:38:00,5
2023-07-06 03:41:00,8
2023-07-06 03:44:00,3
2023-07-06 03:47:00,1
2023-07-06 03:50:00,1
2023-07-06 03:53:00,8
2023-07-06 03:56:00,8
2023-07-06 03:59:00,2
2023-07-06 04:02:00,7
2023-07-06 04:05:00,4
2023-07-06 04:08:00,8
2023-07-06 04:11:00,2
2023-07-06 04:14:00,2
2023-07-06 04:17:00,3
2023-07-06 04:20:00,3
2023-07-06 04:23:00,8
2023-07-06 04:26:00,2
2023-07-06 04:29:00,6
2023-07-06 04:32:00,4
2023-07-06 04:35:00,4
2023-07-06 04:38:00,0
2023-07-06 04:41:00,4
2023-07-06 04:44:00,5
2023-07-06 04:47:00,3
2023-07-06 04:50:00,1
2023-07-06 04:53:00,9
2023-07-06 04:56:00,5
2023-07-06 04:59:00,1
2023-07-06 05:02:00,0
2023-07-06 05:05:00,4
2023-07-06 05:08:00,2
2023-07-06 05:11:00,2
2023-07-06 05:14:00,3
2023-07-06 05:17:00,0
2023-07-06 05:50:00,5
2023-07-06 05:53:00,9
2023-07-06 05:56:00,2
2023-07-06 05:59:00,6
2023-07-06 06:02:00,4
2023-07-06 06:05:00,9
2023-07-06 06:08:00,6
2023-07-06 06:11:00,6
2023-07-06 06:14:00,6
2023-07-06 06:17:00,5
2023-07-06 06:20:00,4
2023-07-06 06:23:00,7
2023-07-06 06:26:00,8
2023-07-06 06:29:00,4
2023-07-06 06:32:00,2
2023-07-06 06:35:00,2
2023-07-06 06:38:00,9
2023-07-06 06:41:00,6
2023-07-06 06:44:00,4
2023-07-06 06:47:00,6
2023-07-06 07:20:00,1
2023-07-06 07:23:00,9
2023-07-06 07:26:00,4
2023-07-06 07:29:00,3
2023-07-06 07:32:00,8
2023-07-06 07:35:00,2
2023-07-06 07:38:00,6
2023-07-06 07:41:00,4
2023-07-06 07:44:00,5
2023-07-06 07:47:00,7
2023-07-06 07:50:00,1
2023-07-06 07:53:00,3
2023-07-06 07:56:00,2
2023-07-06 07:59:00,6
2023-07-06 08:02:00,6
2023-07-06 08:05:00,1
2023-07-06 08:08:00,8
2023-07-06 08:11:00,6
2023-07-06 08:14:00,9
2023-07-06 08:17:00,6
2023-07-06 08:20:00,2
2023-07-06 08:23:00,5
2023-07-06 08:26:00,4
2023-07-06 08:29:00,1
2023-07-06 08:32:00,2
2023-07-06 08:35:00,6
2023-07-06 08:38:00,9
2023-07-06 08:41:00,7
2023-07-06 08:44:00,8
2023-07-06 08:47:00,4
2023-07-06 08:50:00,5
2023-07-06 08:53:00,1
2023-07-06 08:56:00,4
2023-07-06 08:59:00,6
2023-07-06 09:02:00,4
2023-07-06 09:05:00,8
2023-07-06 09:08:00,0
2023-07-06 09:11:00,9
2023-07-06 09:14:00,2
2023-07-06 09:17:00,8
2023-07-06 09:20:00,2
2023-07-06 09:23:00,7
2023-07-06 09:26:00,9
2023-07-06 09:29:00,8
2023-07-06 09:32:00,4
2023-07-06 09:35:00,1
2023-07-06 09:38:00,3
2023-07-06 09:41:00,8
2023-07-06 09:44:00,7
2023-07-06 09:47:00,6
2023-07-06 09:50:00,0
2023-07-06 09:53:00,3
2023-07-06 09:56:00,4
2023-07-06 09:59:00,4
2023-07-06 10:02:00,9
2023-07-06 10:05:00,3
2023-07-06 10:08:00,9
2023-07-06 10:11:00,2
2023-07-06 10:14:00,4
2023-07-06 10:17:00,7
2023-07-06 10:20:00,1
2023-07-06 10:23:00,2
2023-07-06 10:26:00,2
2023-07-06 10:29:00,6
2023-07-06 10:32:00,8
2023-07-06 10:35:00,6
2023-07-06 10:38:00,7
2023-07-06 10:41:00,8
2023-07-06 10:44:00,6
2023-07-06 10:47:00,9
2023-07-06 10:50:00,7
2023-07-06 10:53:00,1
2023-07-06 10:56:00,8
2023-07-06 10:59:00,2
2023-07-06 11:02:00,5
2023-07-06 11:05:00,6
2023-07-06 11:08:00,8
2023-07-06 11:11:00,4
2023-07-06 11:14:00,1
2023-07-06 11:17:00,3
2023-07-06 11:20:00,7
2023-07-06 11:23:00,7
2023-07-06 11:26:00,8
2023-07-06 11:29:00,0
2023-07-06 11:32:00,3
2023-07-06 11:35:00,5
2023-07-06 11:38:00,1
2023-07-06 11:41:00,3
2023-07-06 11:44:00,8
2023-07-06 11:47:00,6
2023-07-06 11:50:00,7
2023-07-06 11:53:00,4
2023-07-06 11:56:00,1
2023-07-06 11:59:00,2
2023-07-06 12:02:00,2
2023-07-06 12:05:00,0
2023-07-06 12:08:00,3
2023-07-06 12:11:00,3
2023-07-06 12:14:00,6
2023-07-06 12:17:00,4
2023-07-06 12:20:00,4
2023-07-06 12:23:00,4
2023-07-06 12:26:00,0
2023-07-06 12:29:00,3
2023-07-06 12:32:00,6
2023-07-06 12:35:00,4
2023-07-06 12:38:00,1
2023-07-06 12:41:00,3
2023-07-06 12:44:00,6
2023-07-06 12:47:00,9
2023-07-06 12:50:00,2
2023-07-06 12:53:00,6
2023-07-06 12:56:00,8
2023-07-06 12:59:00,9
2023-07-06 13:02:00,9
2023-07-06 13:05:00,3
2023-07-06 13:08:00,1
2023-07-06 13:11:00,8
2023-07-06 13:14:00,6
2023-07-06 13:17:00,9
2023-07-06 13:20:00,1
2023-07-06 13:23:00,4
2023-07-06 13:26:00,3
2023-07-06 13:29:00,7
2023-07-06 13:32:00,3
2023-07-06 13:35:00,9
2023-07-06 13:38:00,1
2023-07-06 13:41:00,7
2023-07-06 13:44:00,8
2023-07-06 13:47:00,7
2023-07-06 13:50:00,8
2023-07-06 13:53:00,9
2023-07-06 13:56:00,7
2023-07-06 13:59:00,7
2023-07-06 14:02:00,9
2023-07-06 14:05:00,0
2023-07-06 14:08:00,7
2023-07-06 14:11:00,8
2023-07-06 14:14:00,8
2023-07-06 14:17:00,7
2023-07-06 14:20:00,6
2023-07-06 14:23:00,9
2023-07-06 14:26:00,2
2023-07-06 14:29:00,0
2023-07-06 14:32:00,3
2023-07-06 14:35:00,2
2023-07-06 14:38:00,6
2023-07-06 14:41:00,0
2023-07-06 14:44:00,1
2023-07-06 14:47:00,5
2023-07-06 14:50:00,8
2023-07-06 14:53:00,4
2023-07-06 14:56:00,1
2023-07-06 14:59:00,4
2023-07-06 15:02:00,6
2023-07-06 15:05:00,3
2023-07-06 15:08:00,1
2023-07-06 15:11:00,4
2023-07-06 15:14:00,4
2023-07-06 15:17:00,7
2023-07-06 15:20:00,3
2023-07-06 15:23:00,7
2023-07-06 15:26:00,1
2023-07-06 15:29:00,0
2023-07-06 15:32:00,2
2023-07-06 15:35:00,8
2023-07-06 15:38:00,8
2023-07-06 15:41:00,8
2023-07-06 15:44:00,7
2023-07-06 15:47:00,6
2023-07-06 15:50:00,5
2023-07-06 15:53:00,4
2023-07-06 15:56:00,4
2023-07-06 15:59:00,7
2023-07-06 16:02:00,6
2023-07-06 16:05:00,7
2023-07-06 16:08:00,3
2023-07-06 16:11:00,7
2023-07-06 16:14:00,2
2023-07-06 16:17:00,0
2023-07-06 16:20:00,2
2023-07-06 16:23:00,3
2023-07-06 16:26:00,3
2023-07-06 16:29:00,4
2023-07-06 16:32:00,3
2023-07-06 16:35:00,4
2023-07-06 16:38:00,6
2023-07-06 16:41:00,6
2023-07-06 16:44:00,8
2023-07-06 16:47:00,8
2023-07-06 16:50:00,3
2023-07-06 16:53:00,2
2023-07-06 16:56:00,8
2023-07-06 16:59:00,9
2023-07-06 17:02:00,8
2023-07-06 17:05:00,3
2023-07-06 17:08:00,9
2023-07-06 17:11:00,2
2023-07-06 17:14:00,4
2023-07-06 17:17:00,2
2023-07-06 17:20:00,7
2023-07-06 17:23:00,8
2023-07-06 17:26:00,1
2023-07-06 17:29:00,7
2023-07-06 17:32:00,7
2023-07-06 17:35:00,8
2023-07-06 17:38:00,5
2023-07-06 17:41:00,7
2023-07-06 17:44:00,8
2023-07-06 17:47:00,9
2023-07-06 17:50:00,1
2023-07-06 17:53:00,7
2023-07-06 17:56:00,2
2023-07-06 17:59:00,7
2023-07-06 18:02:00,2
2023-07-06 18:05:00,8
2023-07-06 18:08:00,1
2023-07-06 18:11:00,4
2023-07-06 18:14:00,9
2023-07-06 18:17:00,6
2023-07-06 18:20:00,6
2023-07-06 18:23:00,8
2023-07-06 18:26:00,7
2023-07-06 18:29:00,6
2023-07-06 18:32:00,9
2023-07-06 18:35:00,0
2023-07-06 18:38:00,9
2023-07-06 18:41:00,4
2023-07-06 18:44:00,1
2023-07-06 18:47:00,9
2023-07-06 18:50:00,0
2023-07-06 18:53:00,4
2023-07-06 18:56:00,9
2023-07-06 18:59:00,1
2023-07-06 19:02:00,2
2023-07-06 19:05:00,6
2023-07-06 19:08:00,3
2023-07-06 19:11:00,6
2023-07-06 19:14:00,6
2023-07-06 19:17:00,7
2023-07-06 19:20:00,2
2023-07-06 19:23:00,2
2023-07-06 19:26:00,1
2023-07-06 19:29:00,4
2023-07-06 19:32:00,1
2023-07-06 19:35:00,8
2023-07-06 19:38:00,1
2023-07-06 19:41:00,9
2023-07-06 19:44:00,1
2023-07-06 19:47:00,0
2023-07-06 19:50:00,5
2023-07-06 19:53:00,9
2023-07-06 19:56:00,7
2023-07-06 19:59:00,8
2023-07-06 20:02:00,7
2023-07-06 20:05:00,1
2023-07-06 20:08:00,4
2023-07-06 20:11:00,2
2023-07-06 20:14:00,1
2023-07-06 20:17:00,2
2023-07-06 20:20:00,9
2023-07-06 20:23:00,7
2023-07-06 20:26:00,4
2023-07-06 20:29:00,9
2023-07-06 20:32:00,4
2023-07-06 20:35:00,4
2023-07-06 20:38:00,2
2023-07-06 20:41:00,6
2023-07-06 20:44:00,1
2023-07-06 20:47:00,8
2023-07-06 20:50:00,8
2023-07-06 20:53:00,3
2023-07-06 20:56:00,3
2023-07-06 20:59:00,2
2023-07-06 21:02:00,3
2023-07-06 21:05:00,2
2023-07-06 21:08:00,2
2023-07-06 21:11:00,8
2023-07-06 21:14:00,4
2023-07-06 21:17:00,2
2023-07-06 21:20:00,6
2023-07-06 21:23:00,4
2023-07-06 21:26:00,9
2023-07-06 21:29:00,5
2023-07-06 21:32:00,0
2023-07-06 21:35:00,2
2023-07-06 21:38:00,3
2023-07-06 21:41:00,2
2023-07-06 21:44:00,1
2023-07-06 21:47:00,1
2023-07-06 21:50:00,7
2023-07-06 21:53:00,7
2023-07-06 21:56:00,8
2023-07-06 21:59:00,9
2023-07-06 22:02:00,7
2023-07-06 22:05:00,8
2023-07-06 22:08:00,0
2023-07-06 22:11:00,1
2023-07-06 22:14:00,3
2023-07-06 22:17:00,9
2023-07-06 22:20:00,1
2023-07-06 22:23:00,8
2023-07-06 22:26:00,7
2023-07-06 22:29:00,9
2023-07-06 22:32:00,7
2023-07-06 22:35:00,7
2023-07-06 22:38:00,2
2023-07-06 22:41:00,2
2023-07-06 22:44:00,4
2023-07-06 22:47:00,9
2023-07-06 22:50:00,7
2023-07-06 22:53:00,4
2023-07-06 22:56:00,4
2023-07-06 22:59:00,7
2023-07-06 23:02:00,2
2023-07-06 23:05:00,4
2023-07-06 23:08:00,9
2023-07-06 23:11:00,3
2023-07-06 23:14:00,3
2023-07-06 23:17:00,9
2023-07-06 23:20:00,2
2023-07-06 23:23:00,5
2023-07-06 23:26:00,4
2023-07-06 23:29:00,0
2023-07-06 23:32:00,9
2023-07-06 23:35:00,8
2023-07-06 23:38:00,3
2023-07-06 23:41:00,1
2023-07-06 23:44:00,7
2023-07-06 23:47:00,5
2023-07-06 23:50:00,6
2023-07-06 23:53:00,2
2023-07-06 23:56:00,2
2023-07-06 23:59:00,0
2023-07-07 00:02:00,9
2023-07-07 00:05:00,6
2023-07-07 00:08:00,3
2023-07-07 00:11:00,7
2023-07-07 00:14:00,2
2023-07-07 00:17:00,3
2023-07-07 00:20:00,9
2023-07-07 00:23:00,3
2023-07-07 00:26:00,3
2023-07-07 00:29:00,1
2023-07-07 00:32:00,3
2023-07-07 00:35:00,8
2023-07-07 00:38:00,2
2023-07-07 00:41:00,8
2023-07-07 00:44:00,9
2023-07-07 00:47:00,2
2023-07-07 00:50:00,9
2023-07-07 00:53:00,2
2023-07-07 00:56:00,2
2023-07-07 00:59:00,7
2023-07-07 01:02:00,1
2023-07-07 01:05:00,4
2023-07-07 01:08:00,8
2023-07-07 01:11:00,7
2023-07-07 01:14:00,3
2023-07-07 01:17:00,2
2023-07-07 01:20:00,2
2023-07-07 01:23:00,5
2023-07-07 01:26:00,3
2023-07-07 01:29:00,9
2023-07-07 01:32:00,8
2023-07-07 01:35:00,3
2023-07-07 01:38:00,0
2023-07-07 01:41:00,4
2023-07-07 01:44:00,3
2023-07-07 01:47:00,3
2023-07-07 02:20:00,2
2023-07-07 02:23:00,1
2023-07-07 02:26:00,6
2023-07-07 02:29:00,4
2023-07-07 02:32:00,3
2023-07-07 02:35:00,2
2023-07-07 02:38:00,8
2023-07-07 02:41:00,5
2023-07-07 02:44:00,2
2023-07-07 02:47:00,7
2023-07-07 02:50:00,6
2023-07-07 02:53:00,4
2023-07-07 02:56:00,9
2023-07-07 02:59:00,1
2023-07-07 03:02:00,6
2023-07-07 03:05:00,1
2023-07-07 03:08:00,2
2023-07-07 03:11:00,6
2023-07-07 03:14:00,7
2023-07-07 03:17:00,3
2023-07-07 03:20:00,2
2023-07-07 03:23:00,3
2023-07-07 03:26:00,6
2023-07-07 03:29:00,1
2023-07-07 03:32:00,4
2023-07-07 03:35:00,4
2023-07-07 03:38:00,4
2023-07-07 03:41:00,3
2023-07-07 03:44:00,1
2023-07-07 03:47:00,7
2023-07-07 03:50:00,4
2023-07-07 03:53:00,2
2023-07-07 03:56:00,8
2023-07-07 03:59:00,1
2023-07-07 04:02:00,9
2023-07-07 04:05:00,8
2023-07-07 04:08:00,3
2023-07-07 04:11:00,3
2023-07-07 04:14:00,4
2023-07-07 04:17:00,1
2023-07-07 04:20:00,6
2023-07-07 04:23:00,9
2023-07-07 04:26:00,9
2023-07-07 04:29:00,3
2023-07-07 04:32:00,9
2023-07-07 04:35:00,1
2023-07-07 04:38:00,1
2023-07-07 04:41:00,8
2023-07-07 04:44:00,8
2023-07-07 04:47:00,7
2023-07-07 04:50:00,7
2023-07-07 04:53:00,9
2023-07-07 04:56:00,3
2023-07-07 04:59:00,7
2023-07-07 05:02:00,6
2023-07-07 05:05:00,8
2023-07-07 05:08:00,9
2023-07-07 05:11:00,0
2023-07-07 05:14:00,1
2023-07-07 05:17:00,4
2023-07-07 05:20:00,8
2023-07-07 05:23:00,9
2023-07-07 05:26:00,8
2023-07-07 05:29:00,6
2023-07-07 05:32:00,1
2023-07-07 05:35:00,2
2023-07-07 05:38:00,7
2023-07-07 05:41:00,9
2023-07-07 05:44:00,7
2023-07-07 05:47:00,7
2023-07-07 06:20:00,3
2023-07-07 06:23:00,4
2023-07-07 06:26:00,1
2023-07-07 06:29:00,4
2023-07-07 06:32:00,1
2023-07-07 06:35:00,8
2023-07-07 06:38:00,5
2023-07-07 06:41:00,6
2023-07-07 06:44:00,6
2023-07-07 06:47:00,9
2023-07-07 06:50:00,0
2023-07-07 06:53:00,9
2023-07-07 06:56:00,6
2023-07-07 06:59:00,1
2023-07-07 07:02:00,4
2023-07-07 07:05:00,2
2023-07-07 07:08:00,4
2023-07-07 07:11:00,7
2023-07-07 07:14:00,6
2023-07-07 07:17:00,1
2023-07-07 07:20:00,1
2023-07-07 07:23:00,3
2023-07-07 07:26:00,3
2023-07-07 07:29:00,4
2023-07-07 07:32:00,1
2023-07-07 07:35:00,2
2023-07-07 07:38:00,8
2023-07-07 07:41:00,7
2023-07-07 07:44:00,3
2023-07-07 07:47:00,7
2023-07-07 07:50:00,6
2023-07-07 07:53:00,8
2023-07-07 07:56:00,9
2023-07-07 07:59:00,9
2023-07-07 08:02:00,4
2023-07-07 08:05:00,7
2023-07-07 08:08:00,2
2023-07-07 08:11:00,0
2023-07-07 08:14:00,6
2023-07-07 08:17:00,2
2023-07-07 08:20:00,3
2023-07-07 08:23:00,0
2023-07-07 08:26:00,1
2023-07-07 08:29:00,8
2023-07-07 08:32:00,3
2023-07-07 08:35:00,4
2023-07-07 08:38:00,6
2023-07-07 08:41:00,1
2023-07-07 08:44:00,1
2023-07-07 08:47:00,7
2023-07-07 08:50:00,7
2023-07-07 08:53:00,0
2023-07-07 08:56:00,4
2023-07-07 08:59:00,2
2023-07-07 09:02:00,9
2023-07-07 09:05:00,6
2023-07-07 09:08:00,6
2023-07-07 09:11:00,1
2023-07-07 09:14:00,7
2023-07-07 09:17:00,3
2023-07-07 09:20:00,2
2023-07-07 09:23:00,9
2023-07-07 09:26:00,4
2023-07-07 09:29:00,4
2023-07-07 09:32:00,8
2023-07-07 09:35:00,9
2023-07-07 09:38:00,1
2023-07-07 09:41:00,3
2023-07-07 09:44:00,2
2023-07-07 09:47:00,7
2023-07-07 09:50:00,6
2023-07-07 09:53:00,7
2023-07-07 09:56:00,5
2023-07-07 09:59:00,4
2023-07-07 10:02:00,7
2023-07-07 10:05:00,9
2023-07-07 10:08:00,0
2023-07-07 10:11:00,4
2023-07-07 10:14:00,9
2023-07-07 10:17:00,9
2023-07-07 10:20:00,3
2023-07-07 10:23:00,8
2023-07-07 10:26:00,8
2023-07-07 10:29:00,6
2023-07-07 10:32:00,4
2023-07-07 10:35:00,9
2023-07-07 10:38:00,8
2023-07-07 10:41:00,2
2023-07-07 10:44:00,9
2023-07-07 10:47:00,1
2023-07-07 10:50:00,4
2023-07-07 10:53:00,6
2023-07-07 10:56:00,9
2023-07-07 10:59:00,0
2023-07-07 11:02:00,2
2023-07-07 11:05:00,8
2023-07-07 11:08:00,7
2023-07-07 11:11:00,4
2023-07-07 11:14:00,9
2023-07-07 11:17:00,5
2023-07-07 11:20:00,1
2023-07-07 11:23:00,7
2023-07-07 11:26:00,9
2023-07-07 11:29:00,4
2023-07-07 11:32:00,2
2023-07-07 11:35:00,3
2023-07-07 11:38:00,4
2023-07-07 11:41:00,4
2023-07-07 11:44:00,3
2023-07-07 11:47:00,7
2023-07-07 11:50:00,8
2023-07-07 11:53:00,2
2023-07-07 11:56:00,6
2023-07-07 11:59:00,5
2023-07-07 12:02:00,3
2023-07-07 12:05:00,2
2023-07-07 12:08:00,1
2023-07-07 12:11:00,9
2023-07-07 12:14:00,9
2023-07-07 12:17:00,3
2023-07-07 12:20:00,8
2023-07-07 12:23:00,7
2023-07-07 12:26:00,8
2023-07-07 12:29:00,2
2023-07-07 12:32:00,2
2023-07-07 12:35:00,2
2023-07-07 12:38:00,5
2023-07-07 12:41:00,7
2023-07-07 12:44:00,8
2023-07-07 12:47:00,9
2023-07-07 12:50:00,1
2023-07-07 12:53:00,1
2023-07-07 12:56:00,6
2023-07-07 12:59:00,7
2023-07-07 13:02:00,2
2023-07-07 13:05:00,7
2023-07-07 13:08:00,1
2023-07-07 13:11:00,9
2023-07-07 13:14:00,0
2023-07-07 13:17:00,4
2023-07-07 13:20:00,3
2023-07-07 13:23:00,3
2023-07-07 13:26:00,8
2023-07-07 13:29:00,6
2023-07-07 13:32:00,7
2023-07-07 13:35:00,3
2023-07-07 13:38:00,8
2023-07-07 13:41:00,3
2023-07-07 13:44:00,1
2023-07-07 13:47:00,8
2023-07-07 13:50:00,5
2023-07-07 13:53:00,2
2023-07-07 13:56:00,4
2023-07-07 13:59:00,4
2023-07-07 14:02:00,7
2023-07-07 14:05:00,6
2023-07-07 14:08:00,3
2023-07-07 14:11:00,8
2023-07-07 14:14:00,8
2023-07-07 14:17:00,1
2023-07-07 14:20:00,4
2023-07-07 14:23:00,2
2023-07-07 14:26:00,3
2023-07-07 14:29:00,2
2023-07-07 14:32:00,2
2023-07-07 14:35:00,4
2023-07-07 14:38:00,7
2023-07-07 14:41:00,8
2023-07-07 14:44:00,3
2023-07-07 14:47:00,1
2023-07-07 14:50:00,7
2023-07-07 14:53:00,7
2023-07-07 14:56:00,8
2023-07-07 14:59:00,9
2023-07-07 15:02:00,8
2023-07-07 15:05:00,0
2023-07-07 15:08:00,5
2023-07-07 15:11:00,4
2023-07-07 15:14:00,7
2023-07-07 15:17:00,3
2023-07-07 15:20:00,1
2023-07-07 15:23:00,9
2023-07-07 15:26:00,4
2023-07-07 15:29:00,2
2023-07-07 15:32:00,4
2023-07-07 15:35:00,1
2023-07-07 15:38:00,7
2023-07-07 15:41:00,6
2023-07-07 15:44:00,8
2023-07-07 15:47:00,3
2023-07-07 15:50:00,6
2023-07-07 15:53:00,8
2023-07-07 15:56:00,8
2023-07-07 15:59:00,7
2023-07-07 16:02:00,5
2023-07-07 16:05:00,6
2023-07-07 16:08:00,7
2023-07-07 16:11:00,1
2023-07-07 16:14:00,8
2023-07-07 16:17:00,4
